0,2
1.751860857,1
2.775795937,1
4.823842049,1
18.01364994,0
19.04331589,2
35.60365987,3
43.29920006,4
48.99353504,0
49.91286302,5
49.96510792,6
50.74559498,7
53.64464688,0
54.50132895,0
56.42893386,22
60.02821898,0
61.75980902,1
62.78384995,1
64.83187699,1
78.07381606,0
92.61708355,14
93.45545387,7
93.45562196,7
109.031147,0
113.1596041,8
113.277081,9
113.373549,10
113.688628,0
114.534112,0
118.3331459,11
120.051224,0
121.7681401,1
122.791867,1
124.8397679,1
128.7757547,0
138.105794,0
138.8784649,12
142.7440858,11
144.1109812,20
169.0559459,0
173.738163,0
174.5657611,0
177.881022,13
180.0959151,0
181.7757409,1
182.799742,1
184.847805,1
186.5565417,21
198.137954,0
202.246362,4
229.0555561,0
233.764987,0
234.5891449,0
239.3544569,14
240.1255689,0
240.5169981,11
241.7836671,1
242.8077879,1
244.8557959,1
258.1402841,0
270.8854737,23
289.074122,0
293.8058541,0
294.6124179,0
300.14432,0
301.7922769,1
302.8157201,1
304.8637691,1
318.1955631,0
320.2346489,0
349.134249,0
353.8285151,0
354.650429,0
360.1486831,0
361.799787,1
362.823734,1
364.8718131,1
378.2107329,0
409.145376,0
409.724411,15
410.7484629,15
411.778013,15
413.8512111,0
414.6833279,0
420.2050929,0
421.810672,1
422.831785,1
424.8798239,1
430.3544149,19
438.2664649,0
440.5803559,4
462.7812071,16
462.7814209,17
462.9833319,18
462.9867949,19
462.98739,19
469.2163749,0
473.8897901,0
474.680115,0
480.236223,0
482.839843,1
484.8880479,1
498.2903309,0
508.9519851,16
529.2508779,0
533.9286981,0
534.721982,0
538.7786179,11
540.2668579,0
541.8238769,1
542.847882,1
544.8959711,1
558.3207281,0
589.279747,0
593.950685,0
594.762548,0
599.3759339,14
600.3020871,0
600.3356941,11
601.831821,1
602.8558879,1
604.9038699,1
618.361217,0
619.0602539,2
625.345021,23
630.78545,20
631.354851,16
631.354996,17
631.552738,21
631.592294,19
631.6519389,7
631.662683,7
632.1091099,22
632.1094809,22
632.2874749,16
632.2875359,17
632.2903099,19
632.2924159,19
649.3160179,0
653.9849479,0
654.806658,0
660.3390579,0
662.966136,1
664.8095729,1
678.3974009,0
697.20263,20
697.7864139,23
709.348464,0
713.9883959,0
714.8357589,0
720.3763521,0
721.9499609,1
722.7694409,15
722.770788,1
723.7940919,15
724.8173969,15
725.029187,1
730.0120647,0
738.4130669,0
757.1901305,10
769.2940769,20
769.3730459,0
769.8543799,21
773.9706941,0
774.868242,0
780.4075899,0
781.95806,1
782.7777081,1
784.8253379,1
793.1915827,4
798.4453299,0
829.3845971,0
834.0458689,0
834.9002259,0
840.3970449,0
841.966058,1
842.785244,1
844.833298,1
858.4609699,0
877.010462,14
889.4398251,0
894.0993791,0
894.9099839,0
